"backend","model","k","condition","rep","secs","U","S","C","IL1","k_viol","n_refine","early_stop","error"
"gpt41","gpt-4.1",10,"loop",21,18.0460000000003,0.0245546544673182,0.026044915782907,0.0476190476190476,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",3,"batch3",22,7.32000000000016,0.0199989602828031,0.00642545227698066,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch3",22,8.94300000000021,0.0111509669369931,0.0155957579538366,0.0178571428571429,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch3",22,14.5889999999999,0.025415886878769,0.0226762320648784,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"batch5",22,18.7089999999998,0.0143480973175296,0.00733000623830318,0.0357142857142857,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch5",22,11.471,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch5",22,20.8179999999998,0.0094718236639634,0.0284154709918902,0,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"loop",22,9.36799999999994,0.0202173008941568,0.0070804741110418,0.0535714285714286,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",5,"loop",22,13.7710000000002,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",10,"loop",22,29.3179999999998,0.0245546544673182,0.026044915782907,0.0476190476190476,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",3,"batch3",23,8.20199999999977,0.00897795799542524,0.00907673112913288,0.0178571428571429,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch3",23,9.74499999999989,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch3",23,19.6179999999999,0.025415886878769,0.0226762320648784,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"batch5",23,12.366,0.0202173008941568,0.0070804741110418,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch5",23,16.0039999999999,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch5",23,28.2710000000002,0.025415886878769,0.0226762320648784,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"loop",23,10.3400000000001,0.0140465793304221,0.00642545227698066,0.0357142857142857,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",5,"loop",23,12.6059999999998,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",10,"loop",23,18.5329999999999,0.0245546544673182,0.026044915782907,0.0476190476190476,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",3,"batch3",24,7.50199999999995,0.0143480973175296,0.00733000623830318,0.0357142857142857,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch3",24,9.71199999999999,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch3",24,15.3469999999998,0.025415886878769,0.0226762320648784,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"batch5",24,12.471,0.0143480973175296,0.00733000623830318,0.0357142857142857,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch5",24,19.3489999999997,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch5",24,23.1599999999999,0.025415886878769,0.0226762320648784,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"loop",24,9.60199999999986,0.0140465793304221,0.00642545227698066,0.0357142857142857,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",5,"loop",24,13.8939999999998,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",10,"loop",24,19.6089999999999,0.0153410272405906,0.0281659388646288,0.0178571428571429,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",3,"batch3",25,7.76099999999997,0.0202173008941568,0.0070804741110418,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch3",25,9.5920000000001,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch3",25,13.3620000000001,0.0168255948667677,0.0300686213349969,0.0204081632653061,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"batch5",25,11.942,0.0202173008941568,0.0070804741110418,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch5",25,17.6409999999996,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch5",25,21.3850000000002,0.0094718236639634,0.0284154709918902,0,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"loop",25,10.0059999999999,0.0199989602828031,0.00642545227698066,0.0535714285714286,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",5,"loop",25,15.2529999999997,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",10,"loop",25,30.1639999999998,0.0245546544673182,0.026044915782907,0.0476190476190476,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",3,"batch3",26,7.76200000000017,0.0143480973175296,0.00733000623830318,0.0357142857142857,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch3",26,10.5769999999998,0.0168330214181743,0.0147847785402371,0.0357142857142857,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch3",26,25.098,0.025415886878769,0.0226762320648784,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"batch5",26,11.8759999999997,0.0202173008941568,0.0070804741110418,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch5",26,17.866,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch5",26,38.5769999999998,0.0153410272405906,0.0281659388646288,0.0178571428571429,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"loop",26,10.9110000000001,0.0143480973175296,0.00733000623830318,0.0357142857142857,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",5,"loop",26,17.2939999999994,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",10,"loop",26,33.8969999999999,0.0094718236639634,0.0284154709918902,0,0,0,2,TRUE,FALSE
"gpt41","gpt-4.1",3,"batch3",27,7.39800000000014,0.0202173008941568,0.0070804741110418,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch3",27,27.7660000000005,0.0274173424828447,0.0108234560199626,0.0714285714285714,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch3",27,17.8150000000005,0.0154242046163444,0.0284154709918902,0.0178571428571429,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"batch5",27,12.0050000000001,0.0202173008941568,0.0070804741110418,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch5",27,17.2640000000001,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch5",27,28.0749999999998,0.0094718236639634,0.0284154709918902,0,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"loop",27,10.6390000000001,0.0202173008941568,0.0070804741110418,0.0535714285714286,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",5,"loop",27,13.835,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",10,"loop",27,29.9200000000001,0.0094718236639634,0.0284154709918902,0,0,0,2,TRUE,FALSE
"gpt41","gpt-4.1",3,"batch3",28,8.8159999999998,0.0143480973175296,0.00733000623830318,0.0357142857142857,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch3",28,9.28999999999996,0.0216833021418174,0.0114784778540237,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch3",28,30.2129999999997,0.025415886878769,0.0226762320648784,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"batch5",28,13.7389999999996,0.0143480973175296,0.00733000623830318,0.0357142857142857,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch5",28,18.3290000000006,0.0161052193803286,0.0126013724266999,0.0357142857142857,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch5",28,34.6809999999996,0.025415886878769,0.0226762320648784,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"loop",28,20.2370000000001,0.00899875233936369,0.00913911416094822,0.0178571428571429,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",5,"loop",28,19.9799999999996,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",10,"loop",28,43.6239999999998,0.0212102308172177,0.0279164067373674,0.0357142857142857,0,0,2,TRUE,FALSE
"gpt41","gpt-4.1",3,"batch3",29,7.41100000000006,0.0199989602828031,0.00642545227698066,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch3",29,8.83700000000044,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch3",29,13.9769999999999,0.0251247660636307,0.0218028696194635,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"batch5",29,13.6369999999997,0.0143480973175296,0.00733000623830318,0.0357142857142857,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch5",29,15.5389999999998,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch5",29,34.2240000000002,0.0154242046163444,0.0284154709918902,0.0178571428571429,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"loop",29,10.1130000000003,0.0202173008941568,0.0070804741110418,0.0535714285714286,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",5,"loop",29,16.9570000000003,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",10,"loop",29,34.7420000000002,0.0251247660636307,0.0218028696194635,0.0535714285714286,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",3,"batch3",30,6.95800000000054,0.00897795799542524,0.00907673112913288,0.0178571428571429,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch3",30,12.8530000000001,0.0217872738615097,0.0117903930131004,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch3",30,17.9220000000005,0.0201809107922645,0.0248284466625078,0.0357142857142857,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"batch5",30,13.4870000000001,0.0202173008941568,0.0070804741110418,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",5,"batch5",30,15.1210000000001,0.0216833021418174,0.0114784778540237,0.0535714285714286,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",10,"batch5",30,31.6360000000004,0.0094718236639634,0.0284154709918902,0,0,0,0,FALSE,FALSE
"gpt41","gpt-4.1",3,"loop",30,9.8140000000003,0.0202173008941568,0.0070804741110418,0.0535714285714286,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",5,"loop",30,13.9230000000007,0.0161052193803286,0.0126013724266999,0.0357142857142857,0,0,1,TRUE,FALSE
"gpt41","gpt-4.1",10,"loop",30,22.8720000000003,0.0168255948667677,0.0300686213349969,0.0204081632653061,0,0,1,TRUE,FALSE
